CREATIVE,LINK,SPONSOR,CATEGORY,CATEGORY-STATE,L,MARKET,DISTRICT,MEDIA,AIRDATE,AIRTIME,DAYPART,STATION,AFFILIATE,PROGRAM,PROGRAM TYPE,EST. COST,AD TYPE,AFFILIATION,ELECTION,ISSUE,LEVEL,RACE,TONE,YEAR,NIELSENDMAID,MARKET-STATE
"USSEN/NC VOTEVETS STEPPED UP","http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_NC_VOTEVETS_STEPPED_UP.wmv","VOTE VETS ACTION FUND","US SENATE","NC","30","GREENSBORO","N/A","Spot TV","01/09/2020","10:18:47","DAYTIME","WMYV","MNTV","STEVE WILKOS SHOW","TALK","40","ISSUE-ELECTION","DEMOCRAT","PRIMARY","EDUCATION|HEALTHCARE|IRAQ/AFGHAN WAR|TERRORISM|PRO-OBAMA MESSAGE|INTERNATIONAL AFFAIRS","FEDERAL","US SENATE","POSITIVE","2020","518","NC"
"USSEN/NC VOTEVETS STEPPED UP","http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_NC_VOTEVETS_STEPPED_UP.wmv","VOTE VETS ACTION FUND","US SENATE","NC","30","GREENSBORO","N/A","Spot TV","01/09/2020","11:12:52","DAYTIME","WMYV","MNTV","MAURY","TALK","40","ISSUE-ELECTION","DEMOCRAT","PRIMARY","EDUCATION|HEALTHCARE|IRAQ/AFGHAN WAR|TERRORISM|PRO-OBAMA MESSAGE|INTERNATIONAL AFFAIRS","FEDERAL","US SENATE","POSITIVE","2020","518","NC"
"USSEN/NC VOTEVETS STEPPED UP","http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_NC_VOTEVETS_STEPPED_UP.wmv","VOTE VETS ACTION FUND","US SENATE","NC","30","GREENSBORO","N/A","Spot TV","01/09/2020","15:58:47","DAYTIME","WMYV","MNTV","HOT BENCH","SLICE-OF-LIFE","30","ISSUE-ELECTION","DEMOCRAT","PRIMARY","EDUCATION|HEALTHCARE|IRAQ/AFGHAN WAR|TERRORISM|PRO-OBAMA MESSAGE|INTERNATIONAL AFFAIRS","FEDERAL","US SENATE","POSITIVE","2020","518","NC"
"USSEN/NC VOTEVETS STEPPED UP","http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_NC_VOTEVETS_STEPPED_UP.wmv","VOTE VETS ACTION FUND","US SENATE","NC","30","GREENSBORO","N/A","Spot TV","01/09/2020","17:13:40","EARLY FRINGE","WMYV","MNTV","MAURY","TALK","60","ISSUE-ELECTION","DEMOCRAT","PRIMARY","EDUCATION|HEALTHCARE|IRAQ/AFGHAN WAR|TERRORISM|PRO-OBAMA MESSAGE|INTERNATIONAL AFFAIRS","FEDERAL","US SENATE","POSITIVE","2020","518","NC"
"USSEN/NC VOTEVETS STEPPED UP","http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_NC_VOTEVETS_STEPPED_UP.wmv","VOTE VETS ACTION FUND","US SENATE","NC","30","GREENSBORO","N/A","Spot TV","01/09/2020","18:23:38","EARLY NEWS","WMYV","MNTV","LAST MAN STANDING","SITUATION COMEDY","60","ISSUE-ELECTION","DEMOCRAT","PRIMARY","EDUCATION|HEALTHCARE|IRAQ/AFGHAN WAR|TERRORISM|PRO-OBAMA MESSAGE|INTERNATIONAL AFFAIRS","FEDERAL","US SENATE","POSITIVE","2020","518","NC"
"USSEN/NC VOTEVETS STEPPED UP","http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_NC_VOTEVETS_STEPPED_UP.wmv","VOTE VETS ACTION FUND","US SENATE","NC","30","GREENSBORO","N/A","Spot TV","01/09/2020","19:15:29","PRIME ACCESS","WMYV","MNTV","BIG BANG THEORY","SITUATION COMEDY","90","ISSUE-ELECTION","DEMOCRAT","PRIMARY","EDUCATION|HEALTHCARE|IRAQ/AFGHAN WAR|TERRORISM|PRO-OBAMA MESSAGE|INTERNATIONAL AFFAIRS","FEDERAL","US SENATE","POSITIVE","2020","518","NC"
"USSEN/NC VOTEVETS STEPPED UP","http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_NC_VOTEVETS_STEPPED_UP.wmv","VOTE VETS ACTION FUND","US SENATE","NC","30","GREENSBORO","N/A","Spot TV","01/09/2020","19:53:44","PRIME ACCESS","WMYV","MNTV","BIG BANG THEORY","SITUATION COMEDY","90","ISSUE-ELECTION","DEMOCRAT","PRIMARY","EDUCATION|HEALTHCARE|IRAQ/AFGHAN WAR|TERRORISM|PRO-OBAMA MESSAGE|INTERNATIONAL AFFAIRS","FEDERAL","US SENATE","POSITIVE","2020","518","NC"
"USSEN/NC VOTEVETS STEPPED UP","http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_NC_VOTEVETS_STEPPED_UP.wmv","VOTE VETS ACTION FUND","US SENATE","NC","30","GREENSBORO","N/A","Spot TV","01/10/2020","17:24:46","EARLY FRINGE","WMYV","MNTV","MAURY","TALK","60","ISSUE-ELECTION","DEMOCRAT","PRIMARY","EDUCATION|HEALTHCARE|IRAQ/AFGHAN WAR|TERRORISM|PRO-OBAMA MESSAGE|INTERNATIONAL AFFAIRS","FEDERAL","US SENATE","POSITIVE","2020","518","NC"
"USSEN/NC VOTEVETS STEPPED UP","http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_NC_VOTEVETS_STEPPED_UP.wmv","VOTE VETS ACTION FUND","US SENATE","NC","30","GREENSBORO","N/A","Spot TV","01/10/2020","18:51:37","EARLY NEWS","WMYV","MNTV","LAST MAN STANDING","SITUATION COMEDY","60","ISSUE-ELECTION","DEMOCRAT","PRIMARY","EDUCATION|HEALTHCARE|IRAQ/AFGHAN WAR|TERRORISM|PRO-OBAMA MESSAGE|INTERNATIONAL AFFAIRS","FEDERAL","US SENATE","POSITIVE","2020","518","NC"
"USSEN/NC VOTEVETS STEPPED UP","http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_NC_VOTEVETS_STEPPED_UP.wmv","VOTE VETS ACTION FUND","US SENATE","NC","30","RALEIGH","N/A","Spot TV","01/02/2020","00:34:45","LATE FRINGE","WNCN","CBS","LATE SHOW WITH STEPHEN C","TALK","130","ISSUE-ELECTION","DEMOCRAT","PRIMARY","EDUCATION|HEALTHCARE|IRAQ/AFGHAN WAR|TERRORISM|PRO-OBAMA MESSAGE|INTERNATIONAL AFFAIRS","FEDERAL","US SENATE","POSITIVE","2020","560","NC"
"USSEN/NC VOTEVETS STEPPED UP","http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_NC_VOTEVETS_STEPPED_UP.wmv","VOTE VETS ACTION FUND","US SENATE","NC","30","RALEIGH","N/A","Spot TV","01/02/2020","08:53:05","EARLY MORNING","WNCN","CBS","CBS THIS MORNING","NEWS FORUM/INTERVIEW/VARIED FORMAT","200","ISSUE-ELECTION","DEMOCRAT","PRIMARY","EDUCATION|HEALTHCARE|IRAQ/AFGHAN WAR|TERRORISM|PRO-OBAMA MESSAGE|INTERNATIONAL AFFAIRS","FEDERAL","US SENATE","POSITIVE","2020","560","NC"
"USSEN/NC VOTEVETS STEPPED UP","http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_NC_VOTEVETS_STEPPED_UP.wmv","VOTE VETS ACTION FUND","US SENATE","NC","30","RALEIGH","N/A","Spot TV","01/02/2020","11:59:02","DAYTIME","WNCN","CBS","PRICE IS RIGHT-CBS","GAME SHOW","730","ISSUE-ELECTION","DEMOCRAT","PRIMARY","EDUCATION|HEALTHCARE|IRAQ/AFGHAN WAR|TERRORISM|PRO-OBAMA MESSAGE|INTERNATIONAL AFFAIRS","FEDERAL","US SENATE","POSITIVE","2020","560","NC"
"USSEN/NC VOTEVETS STEPPED UP","http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_NC_VOTEVETS_STEPPED_UP.wmv","VOTE VETS ACTION FUND","US SENATE","NC","30","RALEIGH","N/A","Spot TV","01/02/2020","12:51:49","DAYTIME","WNCN","CBS","CBS 17 NEWS AT 12:30PM","NEWSCAST (LOCAL ONLY)","110","ISSUE-ELECTION","DEMOCRAT","PRIMARY","EDUCATION|HEALTHCARE|IRAQ/AFGHAN WAR|TERRORISM|PRO-OBAMA MESSAGE|INTERNATIONAL AFFAIRS","FEDERAL","US SENATE","POSITIVE","2020","560","NC"
"USSEN/NC VOTEVETS STEPPED UP","http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_NC_VOTEVETS_STEPPED_UP.wmv","VOTE VETS ACTION FUND","US SENATE","NC","30","RALEIGH","N/A","Spot TV","01/02/2020","18:21:37","EARLY NEWS","WNCN","CBS","CBS 17 NEWS AT 6:00PM","NEWSCAST (LOCAL ONLY)","270","ISSUE-ELECTION","DEMOCRAT","PRIMARY","EDUCATION|HEALTHCARE|IRAQ/AFGHAN WAR|TERRORISM|PRO-OBAMA MESSAGE|INTERNATIONAL AFFAIRS","FEDERAL","US SENATE","POSITIVE","2020","560","NC"
"USSEN/NC VOTEVETS STEPPED UP","http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_NC_VOTEVETS_STEPPED_UP.wmv","VOTE VETS ACTION FUND","US SENATE","NC","30","RALEIGH","N/A","Spot TV","01/03/2020","05:42:42","EARLY MORNING","WNCN","CBS","CBS 17 NEWS AT 5:30AM","NEWSCAST (LOCAL ONLY)","90","ISSUE-ELECTION","DEMOCRAT","PRIMARY","EDUCATION|HEALTHCARE|IRAQ/AFGHAN WAR|TERRORISM|PRO-OBAMA MESSAGE|INTERNATIONAL AFFAIRS","FEDERAL","US SENATE","POSITIVE","2020","560","NC"
"USSEN/NC VOTEVETS STEPPED UP","http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_NC_VOTEVETS_STEPPED_UP.wmv","VOTE VETS ACTION FUND","US SENATE","NC","30","RALEIGH","N/A","Spot TV","01/03/2020","06:42:29","EARLY MORNING","WNCN","CBS","CBS 17 NEWS AT 6:00AM","NEWSCAST (LOCAL ONLY)","130","ISSUE-ELECTION","DEMOCRAT","PRIMARY","EDUCATION|HEALTHCARE|IRAQ/AFGHAN WAR|TERRORISM|PRO-OBAMA MESSAGE|INTERNATIONAL AFFAIRS","FEDERAL","US SENATE","POSITIVE","2020","560","NC"
"USSEN/NC VOTEVETS STEPPED UP","http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_NC_VOTEVETS_STEPPED_UP.wmv","VOTE VETS ACTION FUND","US SENATE","NC","30","RALEIGH","N/A","Spot TV","01/03/2020","12:13:03","DAYTIME","WNCN","CBS","CBS 17 NEWS AT NOON","NEWSCAST (LOCAL ONLY)","200","ISSUE-ELECTION","DEMOCRAT","PRIMARY","EDUCATION|HEALTHCARE|IRAQ/AFGHAN WAR|TERRORISM|PRO-OBAMA MESSAGE|INTERNATIONAL AFFAIRS","FEDERAL","US SENATE","POSITIVE","2020","560","NC"
"USSEN/NC VOTEVETS STEPPED UP","http://mycmag.kantarmediana.com/KMIcmagvidbin2/USSEN_NC_VOTEVETS_STEPPED_UP.wmv","VOTE VETS ACTION FUND","US SENATE","NC","30","RALEIGH","N/A","Spot TV","01/03/2020","23:32:45","LATE FRINGE","WNCN","CBS","CBS 17 NEWS AT 11:00PM","NEWSCAST (LOCAL ONLY)","270","ISSUE-ELECTION","DEMOCRAT","PRIMARY","EDUCATION|HEALTHCARE|IRAQ/AFGHAN WAR|TERRORISM|PRO-OBAMA MESSAGE|INTERNATIONAL AFFAIRS","FEDERAL","US SENATE","POSITIVE","2020","560","NC"
